C22:1	LION:0002932
contains fatty acid	C22:2
C22:2	LION:0002933
contains fatty acid	C22:3
C22:3	LION:0002934
contains fatty acid	C22:4
C22:4	LION:0002935
contains fatty acid	C22:5
C22:5	LION:0002936
contains fatty acid	C22:6
C22:6	LION:0002937
contains fatty acid	C23:0
C23:0	LION:0022266
contains fatty acid	C23:1
C23:1	LION:0022267
contains fatty acid	C23:2
C23:2	LION:0022268
contains fatty acid	C23:3
C23:3	LION:0022269
contains fatty acid	C23:4
C23:4	LION:0022270
contains fatty acid	C23:5
C23:5	LION:0022271
contains fatty acid	C24:0
C24:0	LION:0002938
contains fatty acid	C24:1
C24:1	LION:0002939
contains fatty acid	C24:2
C24:2	LION:0002940
contains fatty acid	C24:3
C24:3	LION:0002941
contains fatty acid	C24:4
C24:4	LION:0002942
contains fatty acid	C24:5
C24:5	LION:0002943
contains fatty acid	C24:6
C24:6	LION:0002944
contains fatty acid	C25:0
C25:0	LION:0022272
contains fatty acid	C25:1
C25:1	LION:0022273
contains fatty acid	C25:2
C25:2	LION:0022274
contains fatty acid	C25:3
C25:3	LION:0022275
contains fatty acid	C25:4
C25:4	LION:0022276
contains fatty acid	C25:5
C25:5	LION:0022277
contains fatty acid	C25:6
C25:6	LION:0022278
contains fatty acid	C25:7
C25:7	LION:0022279
contains fatty acid	C26:0
C26:0	LION:0002979
contains fatty acid	C26:1
C26:1	LION:0002981
contains fatty acid	C26:2
C26:2	LION:0002982
contains fatty acid	C26:3
C26:3	LION:0002983
contains fatty acid	C26:4
C26:4	LION:0002984
contains fatty acid	C26:5
C26:5	LION:0002985
contains fatty acid	C26:6
C26:6	LION:0002986
contains fatty acid	C26:7
C26:7	LION:0002987
contains fatty acid	d18:1 (sphingosine)
d18:1 (sphingosine)	LION:0080947
contains fatty acid	d18:0 (dihydrosphingosine)
d18:0 (dihydrosphingosine)	LION:0080948
contains fatty acid	d14:0
d14:0	LION:0012031
contains fatty acid	d14:1
d14:1	LION:0012032
contains fatty acid	d14:2
d14:2	LION:0012033
contains fatty acid	t14:0
t14:0	LION:0012034
contains fatty acid	t14:1
t14:1	LION:0012051
contains fatty acid	t14:2
t14:2	LION:0012052
contains fatty acid	m14:0
m14:0	LION:0012053
contains fatty acid	m14:1
m14:1	LION:0012070
contains fatty acid	m14:2
m14:2	LION:0012071
contains fatty acid	d15:0
d15:0	LION:0012072
contains fatty acid	d15:1
d15:1	LION:0012073
contains fatty acid	d15:2
d15:2	LION:0012089
contains fatty acid	t15:0
t15:0	LION:0012090
contains fatty acid	t15:1
t15:1	LION:0012104
contains fatty acid	t15:2
t15:2	LION:0012120
contains fatty acid	m15:0
m15:0	LION:0012121
contains fatty acid	m15:1
m15:1	LION:0012122
contains fatty acid	m15:2
m15:2	LION:0012123
contains fatty acid	d16:0
d16:0	LION:0012124
contains fatty acid	d16:1
d16:1	LION:0012125
contains fatty acid	d16:2
d16:2	LION:0012149
contains fatty acid	t16:0
t16:0	LION:0012150
contains fatty acid	t16:1
t16:1	LION:0012151
contains fatty acid	t16:2
t16:2	LION:0012152
contains fatty acid	m16:0
m16:0	LION:0012153
contains fatty acid	m16:1
m16:1	LION:0012154
contains fatty acid	m16:2
m16:2	LION:0012180
contains fatty acid	d17:0
d17:0	LION:0012182
contains fatty acid	d17:1
d17:1	LION:0012183
contains fatty acid	d17:2
d17:2	LION:0012184
contains fatty acid	t17:0
t17:0	LION:0012185
contains fatty acid	t17:1
t17:1	LION:0012186
contains fatty acid	t17:2
t17:2	LION:0012212
contains fatty acid	m17:0
m17:0	LION:0012213
contains fatty acid	m17:1
m17:1	LION:0012214
contains fatty acid	m17:2
m17:2	LION:0012215
contains fatty acid	d18:2
d18:2	LION:0012216
contains fatty acid	t18:0
t18:0	LION:0012217
contains fatty acid	t18:1
t18:1	LION:0012218
contains fatty acid	t18:2
t18:2	LION:0012243
contains fatty acid	m18:0
m18:0	LION:0012244
contains fatty acid	m18:1
m18:1	LION:0012245
contains fatty acid	m18:2
m18:2	LION:0012246
contains fatty acid	d19:0
d19:0	LION:0012247
contains fatty acid	d19:1
d19:1	LION:0012268
contains fatty acid	d19:2
d19:2	LION:0012269
contains fatty acid	t19:0
t19:0	LION:0012270
contains fatty acid	t19:1
t19:1	LION:0012300
contains fatty acid	t19:2
t19:2	LION:0012301
contains fatty acid	m19:0
m19:0	LION:0012302
contains fatty acid	m19:1
m19:1	LION:0012303
contains fatty acid	m19:2
m19:2	LION:0012304
contains fatty acid	d20:0
d20:0	LION:0012305
contains fatty acid	d20:1
d20:1	LION:0012306
contains fatty acid	d20:2
d20:2	LION:0012307
contains fatty acid	t20:0
t20:0	LION:0012308
contains fatty acid	t20:1
t20:1	LION:0012337
contains fatty acid	t20:2
t20:2	LION:0012339
contains fatty acid	m20:0
m20:0	LION:0012341
contains fatty acid	m20:1
m20:1	LION:0012342
contains fatty acid	m20:2
m20:2	LION:0012344
contains fatty acid	d21:0
d21:0	LION:0012345
contains fatty acid	d21:1
d21:1	LION:0012346
contains fatty acid	d21:2
d21:2	LION:0012347
contains fatty acid	t21:0
t21:0	LION:0012348
contains fatty acid	t21:1
t21:1	LION:0012384
contains fatty acid	t21:2
t21:2	LION:0012387
contains fatty acid	m21:0
m21:0	LION:0012389
contains fatty acid	m21:1
m21:1	LION:0012390
contains fatty acid	m21:2
m21:2	LION:0012391
contains fatty acid	d22:0
d22:0	LION:0012393
contains fatty acid	d22:1
d22:1	LION:0012394
contains fatty acid	d22:2
d22:2	LION:0012395
contains fatty acid	t22:0
t22:0	LION:0012396
contains fatty acid	t22:1
t22:1	LION:0012397
contains fatty acid	t22:2
t22:2	LION:0012398
contains fatty acid	m22:0
m22:0	LION:0012437
contains fatty acid	m22:1
m22:1	LION:0012438
contains fatty acid	m22:2
m22:2	LION:0012440
physical or chemical properties	type by bond
type by bond	contains ether-bond
contains ether-bond	LION:0000467
type by bond	contains vinyl ether bond (plasmalogen)
contains vinyl ether bond (plasmalogen)	LION:0001734
physical or chemical properties	intrinsic curvature
intrinsic curvature	negative intrinsic curvature
negative intrinsic curvature	LION:0000464
intrinsic curvature	neutral intrinsic curvature
neutral intrinsic curvature	LION:0000465
intrinsic curvature	positive intrinsic curvature
positive intrinsic curvature	LION:0000466
physical or chemical properties	chain-melting transition temperature
chain-melting transition temperature	average transition temperature
average transition temperature	LION:0001737
chain-melting transition temperature	above average transition temperature
above average transition temperature	high transition temperature
high transition temperature	LION:0001738
above average transition temperature	very high transition temperature
very high transition temperature	LION:0001739
chain-melting transition temperature	below average transition temperature
below average transition temperature	very low transition temperature
very low transition temperature	LION:0001735
below average transition temperature	low transition temperature
low transition temperature	LION:0001736
physical or chemical properties	fatty acid unsaturation
fatty acid unsaturation	fatty acid with less than 2 double bonds
fatty acid with less than 2 double bonds	saturated fatty acid
saturated fatty acid	LION:0002968
fatty acid with less than 2 double bonds	monounsaturated fatty acid
monounsaturated fatty acid	LION:0002969
fatty acid unsaturation	polyunsaturated fatty acid
polyunsaturated fatty acid	fatty acid with 2 double bonds
fatty acid with 2 double bonds	LION:0002970
polyunsaturated fatty acid	fatty acid with more than 3 double bonds
fatty acid with more than 3 double bonds	fatty acid with 3-5 double bonds
fatty acid with 3-5 double bonds	fatty acid with 3 double bonds
fatty acid with 3 double bonds	LION:0002971
fatty acid with 3-5 double bonds	fatty acid with 4 double bonds
fatty acid with 4 double bonds	LION:0002972
fatty acid with 3-5 double bonds	fatty acid with 5 double bonds
fatty acid with 5 double bonds	LION:0002973
polyunsaturated fatty acid	fatty acid with more than 5 double bonds
fatty acid with more than 5 double bonds	fatty acid with 6 double bonds
fatty acid with 6 double bonds	LION:0002974
fatty acid with more than 5 double bonds	fatty acid with 7 double bonds
fatty acid with 7 double bonds	LION:0002975
physical or chemical properties	fatty acid chain length
fatty acid chain length	fatty acid with 18 carbons or less
fatty acid with 18 carbons or less	fatty acid with less than 13 carbons
fatty acid with less than 13 carbons	fatty acid with 12 carbons
fatty acid with 12 carbons	LION:0002980
fatty acid with 18 carbons or less	fatty acid with 13-15 carbons
fatty acid with 13-15 carbons	fatty acid with 13 carbons
fatty acid with 13 carbons	LION:0002952
fatty acid with 13-15 carbons	fatty acid with 14 carbons
fatty acid with 14 carbons	LION:0002953
fatty acid with 13-15 carbons	fatty acid with 15 carbons
fatty acid with 15 carbons	LION:0002954
fatty acid with 18 carbons or less	fatty acid with 16-18 carbons
fatty acid with 16-18 carbons	fatty acid with 16 carbons
fatty acid with 16 carbons	LION:0002955
fatty acid with 16-18 carbons	fatty acid with 17 carbons
fatty acid with 17 carbons	LION:0002956
fatty acid with 16-18 carbons	fatty acid with 18 carbons
fatty acid with 18 carbons	LION:0002957
fatty acid chain length	fatty acid with more than 18 carbons
fatty acid with more than 18 carbons	fatty acid with 19-21 carbons
fatty acid with 19-21 carbons	fatty acids with 19 carbons
fatty acids with 19 carbons	LION:0002958
fatty acid with 19-21 carbons	fatty acid with 20 carbons
fatty acid with 20 carbons	LION:0002959
fatty acid with 19-21 carbons	fatty acid with 21 carbons
fatty acid with 21 carbons	LION:0002960
fatty acid with more than 18 carbons	fatty acid with 22-24 carbons
fatty acid with 22-24 carbons	fatty acid with 22 carbons
fatty acid with 22 carbons	LION:0002961
fatty acid with 22-24 carbons	fatty acid with 23 carbons
fatty acid with 23 carbons	LION:0002962
fatty acid with 22-24 carbons	fatty acid with 24 carbons
fatty acid with 24 carbons	LION:0002963
fatty acid with more than 18 carbons	fatty acid with more than 24 carbons
fatty acid with more than 24 carbons	fatty acid with 25 carbons
fatty acid with 25 carbons	LION:0002964
fatty acid with more than 24 carbons	fatty acid with 26 carbons
fatty acid with 26 carbons	LION:0002965
physical or chemical properties	lateral diffusion
lateral diffusion	average lateral diffusion
average lateral diffusion	LION:0080978
lateral diffusion	below average lateral diffusion
below average lateral diffusion	very low lateral diffusion
very low lateral diffusion	LION:0080976
below average lateral diffusion	low lateral diffusion
low lateral diffusion	LION:0080977
lateral diffusion	above average lateral diffusion
above average lateral diffusion	high lateral diffusion
high lateral diffusion	LION:0080979
above average lateral diffusion	very high lateral diffusion
very high lateral diffusion	LION:0080980
physical or chemical properties	bilayer thickness
bilayer thickness	average bilayer thickness
average bilayer thickness	LION:0080970
bilayer thickness	below average bilayer thickness
below average bilayer thickness	very low bilayer thickness
very low bilayer thickness	LION:0080968
below average bilayer thickness	low bilayer thickness
low bilayer thickness	LION:0080969
bilayer thickness	above average bilayer thickness
above average bilayer thickness	high bilayer thickness
high bilayer thickness	LION:0080971
above average bilayer thickness	very high bilayer thickness
very high bilayer thickness	LION:0080972
